X Y Z RX RY RZ
353.7816162109375 -15.017266273498535 511.7618713378906 -1.8323110811955408 -0.31768770249345907 -1.1732267542736452
360.6842956542969 -28.564538955688477 511.7618713378906 -1.8279129709043231 -0.26098302660148315 -0.8747358750578863
371.4354553222656 -39.31571578979492 511.7618713378906 -1.8243631770701223 -0.20209945200989862 -0.57634822155864
384.98272705078125 -46.2183952331543 511.7618713378906 -1.8216958128678131 -0.14076198781903662 -0.2782165969172905
400 -48.59689712524414 511.7618713378906 -1.819975281608893 -0.07670038006964995 0.019496153761959498
415.01727294921875 -46.2183952331543 511.7618713378906 -1.8193010109757768 -0.009659425623177176 0.3166104580209809
428.5645446777344 -39.31571578979492 511.7618713378906 -1.819814092533463 0.06058660920953619 0.612922348953018
439.3157043457031 -28.564538955688477 511.7618713378906 -1.8217064011511184 0.1342147449326656 0.908193480761233
446.2183837890625 -15.017266273498535 511.7618713378906 -1.8252333149172844 0.2113288781296495 1.202138139994067
448.5968933105469 -1.1902806824480756E-14 511.7618713378906 -1.8307316115670893 0.2919311044506065 1.4944036442356887
449.7703857421875 0 495.21380615234375 -1.4700108856622267 0.2953131276331358 1.6002200896569474
447.33447265625 15.379899024963379 495.21380615234375 -1.4663933848557513 0.2674439451717759 1.9126393987379735
440.2651062011719 29.254304885864258 495.21380615234375 -1.4668508283314976 0.25082277487076565 2.225001660262625
429.2543029785156 40.265098571777344 495.21380615234375 -1.4672932343763396 0.2334871000894087 2.537303118195298
415.3799133300781 47.3344612121582 495.21380615234375 -1.4677181509165909 0.21539022371392585 2.8495386277499857
400 49.7703971862793 495.21380615234375 -1.468122473970573 0.19648175457981296 -3.12148064566412
384.6200866699219 47.3344612121582 495.21380615234375 -1.468502878157924 0.17670856770533838 -2.8093898684435707
370.7456970214844 40.265098571777344 495.21380615234375 -1.4688553769722508 0.1560139948410148 -2.497380671155837
359.7348937988281 29.254304885864258 495.21380615234375 -1.469175370878353 0.13433789397243623 -2.1854580395822887
352.66552734375 15.379899024963379 495.21380615234375 -1.4694575783751875 0.11161699157976553 -1.8736295377741394
350.2296142578125 6.095115680752753E-15 495.21380615234375 -1.4696957890457831 0.08778471374569852 -1.5619025509198834
352.66552734375 -15.379899024963379 495.21380615234375 -1.4698830423552296 0.06277159415187045 -1.2502852897629007
359.7348937988281 -29.254304885864258 495.21380615234375 -1.4700109687445915 0.036505607510217815 -0.9387869828607559
370.7456970214844 -40.265098571777344 495.21380615234375 -1.470070064618891 0.008912718575681629 -0.6274176479957218
384.6200866699219 -47.3344612121582 495.21380615234375 -1.4700493411845923 -0.02008209873883174 -0.3161895117208865
400 -49.7703971862793 495.21380615234375 -1.4699358791505477 -0.05055410288593107 -0.005114046233436068
415.3799133300781 -47.3344612121582 495.21380615234375 -1.4697149087775168 -0.08257694375213512 0.305793756385332
429.2543029785156 -40.265098571777344 495.21380615234375 -1.4693691204540766 -0.11622100243652951 0.6165170603969549
440.2651062011719 -29.254304885864258 495.21380615234375 -1.4688785437080136 -0.15155126709390018 0.9270389515371481
447.33447265625 -15.379899024963379 495.21380615234375 -1.4682199338056863 -0.18862418366961453 1.2373379402947529
449.7703857421875 -1.2190231361505505E-14 495.21380615234375 -1.4673662940969605 -0.22748476796307907 1.5473907163686638
445.4648742675781 0 479.1926574707031 -1.130498391256323 -0.20556367206034865 1.4749216221676418
443.2396545410156 14.049417495727539 479.1926574707031 -1.0993214923306815 -0.3224938777467395 1.724760625350374
436.7818603515625 26.723581314086914 479.1926574707031 -1.071944480983267 -0.4504094059205536 1.9662422249885387
426.72357177734375 36.78185272216797 479.1926574707031 -1.030285402478061 -0.5799970099659391 2.1955361383751377
414.0494079589844 43.239662170410156 479.1926574707031 -0.9690335568711317 -0.7085938156372245 2.4071609938303626
400 45.46487045288086 479.1926574707031 -0.8803551748423629 -0.8323352342640303 2.593204933630183
385.9505920410156 43.239662170410156 479.1926574707031 -0.7532767129073792 -0.9457912919259908 2.742724138276217
373.27642822265625 36.78185272216797 479.1926574707031 -0.5748885359090982 -1.0414278583919852 2.8430179788260634
363.2181396484375 26.723581314086914 479.1926574707031 -0.3379256659075891 -1.1094330024281787 2.8872421794577314
356.7603454589844 14.049417495727539 479.1926574707031 -0.057559994186693164 -1.1400381928563639 2.890765341326342
354.5351257324219 5.56784105921874E-15 479.1926574707031 0.22233007833762025 -1.129881038363239 2.8966379643009104
356.7603454589844 -14.049417495727539 479.1926574707031 0.45923489513621496 -1.0857481665723159 2.946046322712048
363.2181396484375 -26.723581314086914 479.1926574707031 0.6399762355449594 -1.0191301378726272 3.0515395249898765
373.27642822265625 -36.78185272216797 479.1926574707031 0.7724847368008351 -0.9395461054002281 -3.0780829128752325
385.9505920410156 -43.239662170410156 479.1926574707031 0.8694146128546841 -0.8528547533539826 -2.889167346004071
400 -45.46487045288086 479.1926574707031 0.9412235229366522 -0.7621593337209142 -2.675555044177235
414.0494079589844 -43.239662170410156 479.1926574707031 0.995231893893363 -0.6688997449187368 -2.4448898731778193
426.72357177734375 -36.78185272216797 479.1926574707031 1.0363038290212554 -0.5735692183302712 -2.202463631308376
436.7818603515625 -26.723581314086914 479.1926574707031 1.0676140565095533 -0.47612527546462985 -1.951983177817348
443.2396545410156 -14.049417495727539 479.1926574707031 1.0911977440182312 -0.37622310328920394 -1.6961414985527998
445.4648742675781 -1.113568211843748E-14 479.1926574707031 1.1082994924874656 -0.27335874810887595 -1.4370050157790215
436.154296875 0 465.46209716796875 0.7833946775248268 -0.21185309464083013 -1.3627353699366704
434.384765625 11.172289848327637 465.46209716796875 0.7940233957219556 -0.05883727634991121 -1.1989035965130619
429.2494201660156 21.250957489013672 465.46209716796875 0.7907346546750221 0.09506893344432409 -1.0361208833261923
421.2509460449219 29.249433517456055 465.46209716796875 0.7631087378762055 0.25069977832085943 -0.8821197169497822
411.17230224609375 34.38477325439453 465.46209716796875 0.7065023298103051 0.4036314076136428 -0.7454593606841993
400 36.15428924560547 465.46209716796875 0.6138367196554945 0.5468479277823075 -0.6357485290191687
388.82769775390625 34.38477325439453 465.46209716796875 0.47732354269857885 0.6700824311361564 -0.562210668620712
378.7490539550781 29.249433517456055 465.46209716796875 0.29397777727768953 0.7602498591027703 -0.5285247139976796
370.7505798339844 21.250957489013672 465.46209716796875 0.07515322716684929 0.8046506284476868 -0.5242055288839659
365.615234375 11.172289848327637 465.46209716796875 -0.15005803682060465 0.7973088302662287 -0.5224149655301773
363.845703125 4.4276233273818875E-15 465.46209716796875 -0.3498887508215278 0.7429999743931431 -0.49466660191525313
365.615234375 -11.172289848327637 465.46209716796875 -0.5081872771480253 0.6533724573115097 -0.4275815126201403
370.7505798339844 -21.250957489013672 465.46209716796875 -0.6248422541465127 0.5400423505163112 -0.3231489816013748
378.7490539550781 -29.249433517456055 465.46209716796875 -0.7063805672357636 0.4112612181770055 -0.19017145483326456
388.82769775390625 -34.38477325439453 465.46209716796875 -0.7594210676092781 0.27201616665914796 -0.038363426771292085
400 -36.15428924560547 465.46209716796875 -0.7883679953831204 0.1252375151732349 0.12353833097581805
411.17230224609375 -34.38477325439453 465.46209716796875 -0.7950016113065268 -0.02697179397066773 0.28771028966977075
421.2509460449219 -29.249433517456055 465.46209716796875 -0.7784936477250305 -0.1822682404166738 0.44656525448900986
429.2494201660156 -21.250957489013672 465.46209716796875 -0.7353758695555378 -0.33707803328878105 0.5919806757329902
434.384765625 -11.172289848327637 465.46209716796875 -0.6595596205434838 -0.48563188740360314 0.7147702057775241
436.154296875 -8.855246654763775E-15 465.46209716796875 -0.5431737121553234 -0.6191337188209237 0.8051763838221029
422.8636169433594 0 455.5336608886719 -0.2915134488036906 -0.3585242418449854 0.7074694943975994
421.7445983886719 7.065249443054199 455.5336608886719 -0.18152094601829433 -0.44001894649778184 0.7210099981437731
418.4970703125 13.438902854919434 455.5336608886719 -0.04300854956074635 -0.47285897052661396 0.7225312337590432
413.43890380859375 18.49706268310547 455.5336608886719 0.09952898220807152 -0.46514343168361755 0.7234243923576241
407.06524658203125 21.74460220336914 455.5336608886719 0.22947429703720643 -0.41894299346708247 0.7353910297362463
400 22.863628387451172 455.5336608886719 0.33511243860843126 -0.3408917574769243 0.7650083450642471
392.93475341796875 21.74460220336914 455.5336608886719 0.4111368928862752 -0.23935071538049826 0.812201578516039
386.56109619140625 18.49706268310547 455.5336608886719 0.45635536669839366 -0.12239437038453549 0.8720691025436607
381.5029296875 13.438902854919434 455.5336608886719 0.47082190823424697 0.0026410997816157973 0.9372891945063655
378.2554016113281 7.065249443054199 455.5336608886719 0.45414686276089467 0.1285827522162522 0.9997724773957101
377.1363830566406 2.7999868387946526E-15 455.5336608886719 0.40521872160151695 0.24755240405061943 1.0518038559933052
378.2554016113281 -7.065249443054199 455.5336608886719 0.32332454113533554 0.350420647384398 1.0874559467420297
381.5029296875 -13.438902854919434 455.5336608886719 0.21068035283695874 0.42720524742692256 1.1047985056164416
386.56109619140625 -18.49706268310547 455.5336608886719 0.07543684691371612 0.468915828701704 1.1081869627890508
392.93475341796875 -21.74460220336914 455.5336608886719 -0.06772263233089726 0.47043750363562137 1.1081034208309088
400 -22.863628387451172 455.5336608886719 -0.20179249183855816 0.4325128419224925 1.1167370779531145
407.06524658203125 -21.74460220336914 455.5336608886719 -0.31362446782699 0.36097810329024194 1.1421295611872826
413.43890380859375 -18.49706268310547 455.5336608886719 -0.3965740792066537 0.2640337675780887 1.1856310123420806
418.4970703125 -13.438902854919434 455.5336608886719 -0.44878956560335603 0.14991157798921015 1.2432089748456054
421.7445983886719 -7.065249443054199 455.5336608886719 -0.47024189037438435 0.026089133414734643 1.3079154437502467
422.8636169433594 -5.599973677589305E-15 455.5336608886719 -0.46071638726633224 -0.10029988081184615 1.3717284606326379
407.0559997558594 0 450.5003662109375 -0.13812935663440645 -0.029505135910919966 1.3616845318750985
406.7106628417969 2.1804239749908447 450.5003662109375 -0.12279741290167354 -0.07043095998649956 1.3667383392257746
405.70843505859375 4.1474127769470215 450.5003662109375 -0.09542217776068855 -0.10465554577254788 1.3700237028841706
404.14739990234375 5.708424091339111 450.5003662109375 -0.05871373579239022 -0.1288736906382742 1.3714540003691624
402.180419921875 6.710655212402344 450.5003662109375 -0.016193813912840527 -0.14065975380613518 1.3716460031122024
400 7.056000232696533 450.5003662109375 0.027915096590404396 -0.13883142403183207 1.3716978298396933
397.819580078125 6.710655212402344 450.5003662109375 0.06920864587250551 -0.1236057630871858 1.3727625831513377
395.85260009765625 5.708424091339111 450.5003662109375 0.10366469109269698 -0.09654399145861868 1.3755981881295094
394.29156494140625 4.1474127769470215 450.5003662109375 0.1280761901449799 -0.060319707514183266 1.3802866629100026
393.2893371582031 2.1804239749908447 450.5003662109375 0.14027340515504919 -0.01840178027553821 1.3862233216283155
392.9440002441406 8.641108255368415E-16 450.5003662109375 0.13919554114877725 0.025271676726865602 1.3923528285089932
393.2893371582031 -2.1804239749908447 450.5003662109375 0.12490477967959222 0.06660252405257364 1.3975510578787045
394.29156494140625 -4.1474127769470215 450.5003662109375 0.09861218565641652 0.10165092193841405 1.4010281372983702
395.85260009765625 -5.708424091339111 450.5003662109375 0.06268938812387037 0.12699090527940188 1.4026259776491214
397.819580078125 -6.710655212402344 450.5003662109375 0.020566303079692653 0.14008860696433426 1.4028969779157838
400 -7.056000232696533 450.5003662109375 -0.02358340299651205 0.13962775907665445 1.4029082460139992
402.180419921875 -6.710655212402344 450.5003662109375 -0.06534734938073877 0.12568529044355006 1.4038288732330184
404.14739990234375 -5.708424091339111 450.5003662109375 -0.1006428164944203 0.09969680572836102 1.406472596488722
405.70843505859375 -4.1474127769470215 450.5003662109375 -0.12616836960080788 0.06423888167204721 1.4109937564104809
406.7106628417969 -2.1804239749908447 450.5003662109375 -0.13964610906703642 0.022716110274562742 1.4168488685272491
407.0559997558594 -1.728221651073683E-15 450.5003662109375 -0.13990426981843304 -0.020966043004383053 1.4230116992744728
